backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_mps,float16,gemm_256,measured,native,0.44660399998974754,0.4816047001440893,5,20,-9.203125,device=mps
pytorch_mps,float16,gemm_1024,measured,native,1.7935629994099145,2.5660877998234373,5,20,2.337890625,device=mps
pytorch_mps,float16,reduce_1m,measured,native,0.3816459993686294,0.46959970095485914,5,20,-748.5,device=mps
pytorch_mps,float32,gemm_256,measured,native,0.41299950044049183,0.4579167001793394,5,20,-2.879790782928467,device=mps
pytorch_mps,float32,gemm_1024,measured,native,2.4457710005663102,3.2086291999803507,5,20,2.689640760421753,device=mps
pytorch_mps,float32,reduce_1m,measured,native,0.47195849947456736,0.5710619001547458,5,20,-436.5874328613281,device=mps
pytorch_mps,bfloat16,gemm_256,measured,native_or_proxy,0.5504789996848558,0.599571100610774,5,20,10.5625,device=mps
pytorch_mps,bfloat16,gemm_1024,measured,native_or_proxy,2.7093335002064123,2.922116599984293,5,20,29.125,device=mps
pytorch_mps,bfloat16,reduce_1m,measured,native_or_proxy,0.3908955004590098,0.4390119005620364,5,20,-764.0,device=mps
pytorch_mps,int8,gemm_256,measured,native_or_proxy,0.5281044996081619,0.9219707997544903,5,20,60.0,device=mps
pytorch_mps,int8,gemm_1024,measured,native_or_proxy,8.42279150037939,9.330262199364372,5,20,-120.0,device=mps
pytorch_mps,int8,reduce_1m,measured,native_or_proxy,0.5342715003280318,0.5729582999265403,5,20,-514686.0,device=mps
pytorch_mps,uint8,gemm_256,measured,native_or_proxy,0.5102080003780429,0.5578372001764365,5,20,199.0,device=mps
pytorch_mps,uint8,gemm_1024,measured,native_or_proxy,8.433916500507621,8.644408399231907,5,20,101.0,device=mps
pytorch_mps,uint8,reduce_1m,measured,native_or_proxy,0.47447899942199,0.5989951987430686,5,20,63512936.0,device=mps
pytorch_mps,int16,gemm_256,measured,native_or_proxy,0.518021000061708,0.5567833008171874,5,20,-32566.0,device=mps
pytorch_mps,int16,gemm_1024,measured,native_or_proxy,9.108062500672531,9.351591699305574,5,20,-1471.0,device=mps
pytorch_mps,int16,reduce_1m,measured,native_or_proxy,0.5028544992455863,0.570700299613236,5,20,-544002.0,device=mps
pytorch_mps,int32,gemm_256,measured,native,0.599791500462743,0.6538584004374572,5,20,-19109.0,device=mps
pytorch_mps,int32,gemm_1024,measured,native,13.018707999435719,13.552166400768328,5,20,-89798.0,device=mps
pytorch_mps,int32,reduce_1m,measured,native,0.4514165002547088,0.6444249997002772,5,20,-433430.0,device=mps
pytorch_mps,int64,gemm_256,measured,native,0.8660414996484178,1.1520785001266638,5,20,7225.0,device=mps
pytorch_mps,int64,gemm_1024,measured,native,28.26975049902103,34.827271399626625,5,20,31827.0,device=mps
pytorch_mps,int64,reduce_1m,measured,native,0.690292000399495,0.7711744005064247,5,20,-516589.0,device=mps
pytorch_mps,uint16,reduce_1m,measured,native_or_proxy,0.4056464995301212,0.47457530108658835,5,20,63443184.0,device=mps
pytorch_mps,uint32,reduce_1m,measured,native_or_proxy,0.4568744998323382,0.5536756005312782,5,20,63494012.0,device=mps
pytorch_mps,uint64,reduce_1m,measured,native_or_proxy,0.6060830000933493,0.6606583012398916,5,20,63505160.0,device=mps
