lane,backend,format,bit_width,metric,unit,median,p90,warmup_excluded,artifact,notes
metal,agx_format_trace,int8,8,metal_gpu_intervals_rows,rows,570,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_int8, export_file=xctrace_gpu_fmt_int8_metal-gpu-intervals.xml"
metal,agx_format_trace,int8,8,metal_gpu_state_intervals_rows,rows,1128,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_int8, export_file=xctrace_gpu_fmt_int8_metal-gpu-state-intervals.xml"
metal,agx_format_trace,mxfp4,4,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp4, export_file=xctrace_gpu_fmt_mxfp4_metal-application-encoders-list.xml"
metal,agx_format_trace,mxfp4,4,metal_command_buffer_completed_rows,rows,280,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp4, export_file=xctrace_gpu_fmt_mxfp4_metal-command-buffer-completed.xml"
metal,agx_format_trace,mxfp4,4,metal_driver_intervals_rows,rows,641,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp4, export_file=xctrace_gpu_fmt_mxfp4_metal-driver-intervals.xml"
metal,agx_format_trace,mxfp4,4,metal_gpu_intervals_rows,rows,489,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp4, export_file=xctrace_gpu_fmt_mxfp4_metal-gpu-intervals.xml"
metal,agx_format_trace,mxfp4,4,metal_gpu_state_intervals_rows,rows,955,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp4, export_file=xctrace_gpu_fmt_mxfp4_metal-gpu-state-intervals.xml"
metal,agx_format_trace,mxfp6,6,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp6, export_file=xctrace_gpu_fmt_mxfp6_metal-application-encoders-list.xml"
metal,agx_format_trace,mxfp6,6,metal_command_buffer_completed_rows,rows,360,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp6, export_file=xctrace_gpu_fmt_mxfp6_metal-command-buffer-completed.xml"
metal,agx_format_trace,mxfp6,6,metal_driver_intervals_rows,rows,1038,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp6, export_file=xctrace_gpu_fmt_mxfp6_metal-driver-intervals.xml"
metal,agx_format_trace,mxfp6,6,metal_gpu_intervals_rows,rows,1084,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp6, export_file=xctrace_gpu_fmt_mxfp6_metal-gpu-intervals.xml"
metal,agx_format_trace,mxfp6,6,metal_gpu_state_intervals_rows,rows,1977,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp6, export_file=xctrace_gpu_fmt_mxfp6_metal-gpu-state-intervals.xml"
metal,agx_format_trace,mxfp8,8,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp8, export_file=xctrace_gpu_fmt_mxfp8_metal-application-encoders-list.xml"
metal,agx_format_trace,mxfp8,8,metal_command_buffer_completed_rows,rows,354,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp8, export_file=xctrace_gpu_fmt_mxfp8_metal-command-buffer-completed.xml"
metal,agx_format_trace,mxfp8,8,metal_driver_intervals_rows,rows,1233,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp8, export_file=xctrace_gpu_fmt_mxfp8_metal-driver-intervals.xml"
metal,agx_format_trace,mxfp8,8,metal_gpu_intervals_rows,rows,1466,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp8, export_file=xctrace_gpu_fmt_mxfp8_metal-gpu-intervals.xml"
metal,agx_format_trace,mxfp8,8,metal_gpu_state_intervals_rows,rows,2847,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxfp8, export_file=xctrace_gpu_fmt_mxfp8_metal-gpu-state-intervals.xml"
metal,agx_format_trace,mxint8,8,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxint8, export_file=xctrace_gpu_fmt_mxint8_metal-application-encoders-list.xml"
metal,agx_format_trace,mxint8,8,metal_command_buffer_completed_rows,rows,354,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxint8, export_file=xctrace_gpu_fmt_mxint8_metal-command-buffer-completed.xml"
metal,agx_format_trace,mxint8,8,metal_driver_intervals_rows,rows,1105,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxint8, export_file=xctrace_gpu_fmt_mxint8_metal-driver-intervals.xml"
metal,agx_format_trace,mxint8,8,metal_gpu_intervals_rows,rows,1213,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxint8, export_file=xctrace_gpu_fmt_mxint8_metal-gpu-intervals.xml"
metal,agx_format_trace,mxint8,8,metal_gpu_state_intervals_rows,rows,2328,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_mxint8, export_file=xctrace_gpu_fmt_mxint8_metal-gpu-state-intervals.xml"
metal,agx_format_trace,tf32,19,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_tf32, export_file=xctrace_gpu_fmt_tf32_metal-application-encoders-list.xml"
metal,agx_format_trace,tf32,19,metal_command_buffer_completed_rows,rows,350,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_tf32, export_file=xctrace_gpu_fmt_tf32_metal-command-buffer-completed.xml"
metal,agx_format_trace,tf32,19,metal_driver_intervals_rows,rows,1297,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_tf32, export_file=xctrace_gpu_fmt_tf32_metal-driver-intervals.xml"
metal,agx_format_trace,tf32,19,metal_gpu_intervals_rows,rows,1592,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_tf32, export_file=xctrace_gpu_fmt_tf32_metal-gpu-intervals.xml"
metal,agx_format_trace,tf32,19,metal_gpu_state_intervals_rows,rows,3071,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_tf32, export_file=xctrace_gpu_fmt_tf32_metal-gpu-state-intervals.xml"
metal,agx_format_trace,uint8,8,metal_application_encoders_list_rows,rows,256,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_uint8, export_file=xctrace_gpu_fmt_uint8_metal-application-encoders-list.xml"
metal,agx_format_trace,uint8,8,metal_command_buffer_completed_rows,rows,326,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_uint8, export_file=xctrace_gpu_fmt_uint8_metal-command-buffer-completed.xml"
metal,agx_format_trace,uint8,8,metal_driver_intervals_rows,rows,661,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_uint8, export_file=xctrace_gpu_fmt_uint8_metal-driver-intervals.xml"
metal,agx_format_trace,uint8,8,metal_gpu_intervals_rows,rows,408,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_uint8, export_file=xctrace_gpu_fmt_uint8_metal-gpu-intervals.xml"
metal,agx_format_trace,uint8,8,metal_gpu_state_intervals_rows,rows,809,,no,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_metric_row_counts.csv,"format_variant=fmt_uint8, export_file=xctrace_gpu_fmt_uint8_metal-gpu-state-intervals.xml"
metal,agx_format_trace,bfloat16,16,metal_application_encoders_list_density_rps,rows_per_s,299.06656048826426,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=259.61461427454446"
metal,agx_format_trace,bfloat16,16,metal_application_encoders_list_delta_density_rps,rows_per_s,39.45194621371979,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=259.61461427454446, variant_density_rps=299.06656048826426"
metal,agx_format_trace,bfloat16,16,metal_command_buffer_completed_density_rps,rows_per_s,328.3868115165255,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=301.19351734195203"
metal,agx_format_trace,bfloat16,16,metal_command_buffer_completed_delta_density_rps,rows_per_s,27.193294174573452,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=301.19351734195203, variant_density_rps=328.3868115165255"
metal,agx_format_trace,bfloat16,16,metal_driver_intervals_density_rps,rows_per_s,864.3610003131403,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=692.6436779277886"
metal,agx_format_trace,bfloat16,16,metal_driver_intervals_delta_density_rps,rows_per_s,171.71732238535162,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=692.6436779277886, variant_density_rps=864.3610003131403"
metal,agx_format_trace,bfloat16,16,metal_gpu_intervals_density_rps,rows_per_s,757.6352865702695,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=585.1470017047351"
metal,agx_format_trace,bfloat16,16,metal_gpu_intervals_delta_density_rps,rows_per_s,172.4882848655344,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=585.1470017047351, variant_density_rps=757.6352865702695"
metal,agx_format_trace,bfloat16,16,metal_gpu_state_intervals_density_rps,rows_per_s,1448.4204007961034,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=1133.7856982771123"
metal,agx_format_trace,bfloat16,16,metal_gpu_state_intervals_delta_density_rps,rows_per_s,314.63470251899116,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_bfloat16, baseline_density_rps=1133.7856982771123, variant_density_rps=1448.4204007961034"
metal,agx_format_trace,float16,16,metal_application_encoders_list_density_rps,rows_per_s,279.2369849386551,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=259.61461427454446"
metal,agx_format_trace,float16,16,metal_application_encoders_list_delta_density_rps,rows_per_s,19.622370664110633,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=259.61461427454446, variant_density_rps=279.2369849386551"
metal,agx_format_trace,float16,16,metal_command_buffer_completed_density_rps,rows_per_s,294.5077575524878,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=301.19351734195203"
metal,agx_format_trace,float16,16,metal_command_buffer_completed_delta_density_rps,rows_per_s,-6.685759789464214,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=301.19351734195203, variant_density_rps=294.5077575524878"
metal,agx_format_trace,float16,16,metal_driver_intervals_density_rps,rows_per_s,734.0878549363863,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=692.6436779277886"
metal,agx_format_trace,float16,16,metal_driver_intervals_delta_density_rps,rows_per_s,41.44417700859765,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=692.6436779277886, variant_density_rps=734.0878549363863"
metal,agx_format_trace,float16,16,metal_gpu_intervals_density_rps,rows_per_s,586.8339761601424,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=585.1470017047351"
metal,agx_format_trace,float16,16,metal_gpu_intervals_delta_density_rps,rows_per_s,1.6869744554072668,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=585.1470017047351, variant_density_rps=586.8339761601424"
metal,agx_format_trace,float16,16,metal_gpu_state_intervals_density_rps,rows_per_s,1135.491020785703,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=1133.7856982771123"
metal,agx_format_trace,float16,16,metal_gpu_state_intervals_delta_density_rps,rows_per_s,1.7053225085908252,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_float16, baseline_density_rps=1133.7856982771123, variant_density_rps=1135.491020785703"
metal,agx_format_trace,fp8_e4m3,8,metal_application_encoders_list_density_rps,rows_per_s,285.24598566416074,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=259.61461427454446"
metal,agx_format_trace,fp8_e4m3,8,metal_application_encoders_list_delta_density_rps,rows_per_s,25.631371389616277,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=259.61461427454446, variant_density_rps=285.24598566416074"
metal,agx_format_trace,fp8_e4m3,8,metal_command_buffer_completed_density_rps,rows_per_s,323.1302181351821,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=301.19351734195203"
metal,agx_format_trace,fp8_e4m3,8,metal_command_buffer_completed_delta_density_rps,rows_per_s,21.936700793230045,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=301.19351734195203, variant_density_rps=323.1302181351821"
metal,agx_format_trace,fp8_e4m3,8,metal_driver_intervals_density_rps,rows_per_s,722.0289012124068,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=692.6436779277886"
metal,agx_format_trace,fp8_e4m3,8,metal_driver_intervals_delta_density_rps,rows_per_s,29.385223284618178,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=692.6436779277886, variant_density_rps=722.0289012124068"
metal,agx_format_trace,fp8_e4m3,8,metal_gpu_intervals_density_rps,rows_per_s,505.86592770128505,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=585.1470017047351"
metal,agx_format_trace,fp8_e4m3,8,metal_gpu_intervals_delta_density_rps,rows_per_s,-79.28107400345004,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=585.1470017047351, variant_density_rps=505.86592770128505"
metal,agx_format_trace,fp8_e4m3,8,metal_gpu_state_intervals_density_rps,rows_per_s,992.7897391670595,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=1133.7856982771123"
metal,agx_format_trace,fp8_e4m3,8,metal_gpu_state_intervals_delta_density_rps,rows_per_s,-140.9959591100528,,yes,../apple_re/results/typed_metal_suite_20260401_apple_sync/typed_format_agx_20260401/xctrace_row_density.csv,"format_variant=fmt_fp8_e4m3, baseline_density_rps=1133.7856982771123, variant_density_rps=992.7897391670595"
