timestamp_utc,step,status,phase,name,artifact_dir
2026-03-30T20:02:26Z,12,ok,B,llvm_mca_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/12_llvm_mca_cpu_matrix
2026-03-30T20:02:27Z,13,ok,C,cpu_baseline_timing,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/13_cpu_baseline_timing
2026-03-30T20:02:27Z,14,ok,C,hyperfine_cpu_timing,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/14_hyperfine_cpu_timing
2026-03-30T20:02:33Z,15,ok,C,xctrace_cpu_profile,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/15_xctrace_cpu_profile
2026-03-30T20:02:36Z,16,ok,C,dtrace_dtruss_cpu,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/16_dtrace_dtruss_cpu
2026-03-30T20:02:43Z,17,ok,C,powermetrics_cpu,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/17_powermetrics_cpu
2026-03-30T20:02:44Z,18,ok,C,cpu_diagnostics,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/18_cpu_diagnostics
2026-03-30T20:02:44Z,19,ok,D,metal_host_harness_build,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/19_metal_host_harness_build
2026-03-30T20:02:44Z,20,ok,D,metal_variant_matrix_define,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/20_metal_variant_matrix_define
2026-03-30T20:02:45Z,21,ok,D,metal_compile_variants,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/21_metal_compile_variants
2026-03-30T20:02:46Z,22,ok,D,metal_correctness,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/22_metal_correctness
2026-03-30T20:02:46Z,23,ok,D,metal_timing_sweep,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/23_metal_timing_sweep
2026-03-30T20:02:46Z,24,ok,D,publish_metal_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/24_publish_metal_matrix
2026-03-30T20:02:52Z,25,ok,E,xctrace_gpu_baseline,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/25_xctrace_gpu_baseline
2026-03-30T20:02:58Z,26,ok,E,xctrace_gpu_compare,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/26_xctrace_gpu_compare
2026-03-30T20:02:58Z,27,ok,E,extract_xctrace_metrics,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/27_extract_xctrace_metrics
2026-03-30T20:03:12Z,28,ok,E,host_overhead_capture,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/28_host_overhead_capture
2026-03-30T20:03:20Z,29,ok,E,powermetrics_gpu,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/29_powermetrics_gpu
2026-03-30T20:03:20Z,30,ok,E,counter_latency_report,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/30_counter_latency_report
2026-03-30T20:03:54Z,31,ok,F,venv_rebuild,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/31_venv_rebuild
2026-03-30T20:04:19Z,32,ok,F,neural_probe_all,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/32_neural_probe_all
2026-03-30T20:04:19Z,33,ok,F,model_family_define,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/33_model_family_define
2026-03-30T20:04:22Z,34,ok,F,coreml_placement_sweep,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/34_coreml_placement_sweep
2026-03-30T20:04:23Z,35,ok,F,torch_cpu_vs_mps,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/35_torch_cpu_vs_mps
2026-03-30T20:04:23Z,36,ok,F,mlx_jax_checks,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/36_mlx_jax_checks
2026-03-30T20:04:23Z,37,ok,G,consolidate_manifest,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/37_consolidate_manifest
2026-03-30T20:04:23Z,38,ok,G,quality_gates,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/38_quality_gates
2026-03-30T20:04:23Z,39,ok,G,rerun_failed_snapshot,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/39_rerun_failed_snapshot
2026-03-30T20:04:23Z,40,ok,G,synthesis_report,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/40_synthesis_report
2026-03-30T20:04:23Z,41,ok,G,linkage_notes,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/41_linkage_notes
2026-03-30T20:04:23Z,42,ok,G,sudo_teardown,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_analysis/steps/42_sudo_teardown
