backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_proxy_mps,fp8_e5m2,gemm_1024,measured,framework_proxy,2.3944584999071594,2.9788084001211246,5,20,30.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,fp8_e5m2,gemm_2048,measured,framework_proxy,14.27170849990489,15.53490859998874,5,20,38.25,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp8,gemm_1024,measured,framework_proxy,3.329250500087255,3.7430747001053546,5,20,0.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp8,gemm_2048,measured,framework_proxy,18.225854000093022,18.831579399898146,5,20,36.61563491821289,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp6,gemm_1024,measured,framework_proxy,3.4975209998719947,4.138445799935653,5,20,-27.695724487304688,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp6,gemm_2048,measured,framework_proxy,18.552375000012944,19.064266600071278,5,20,-42.74238967895508,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp4,gemm_1024,measured,framework_proxy,3.6033545000009326,3.770003899967378,5,20,-0.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxfp4,gemm_2048,measured,framework_proxy,18.372000000113076,19.009275599887587,5,20,-0.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxint8,gemm_1024,measured,framework_proxy,3.0952080001043214,3.412470799935363,5,20,-7.989511013031006,proxy_backend=torch_float32_mps
pytorch_proxy_mps,mxint8,gemm_2048,measured,framework_proxy,17.21583300002294,17.933125600029598,5,20,-37.62730407714844,proxy_backend=torch_float32_mps
pytorch_proxy_mps,fp4,gemm_1024,measured,framework_proxy,2.5467084999490908,2.9415619000701563,5,20,6.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,fp4,gemm_2048,measured,framework_proxy,14.604062499984138,15.672562199893038,5,20,-6.0,proxy_backend=torch_float32_mps
pytorch_proxy_mps,int4,gemm_1024,measured,framework_proxy,3.0052705000116475,3.4632668999847738,5,20,42.51482009887695,proxy_backend=torch_float32_mps
pytorch_proxy_mps,int4,gemm_2048,measured,framework_proxy,17.591979000030733,18.664903899912137,5,20,-27.158817291259766,proxy_backend=torch_float32_mps
pytorch_proxy_mps,uint4,gemm_1024,measured,framework_proxy,3.613229499933368,4.157345599992369,5,20,-11.805931091308594,proxy_backend=torch_float32_mps
pytorch_proxy_mps,uint4,gemm_2048,measured,framework_proxy,20.3635000000304,21.257229099887812,5,20,49.970428466796875,proxy_backend=torch_float32_mps
pytorch_proxy_mps,nf4,gemm_1024,planned,framework_proxy,,,,,,Reserved frontier row for future torch proxy coverage on mps.
pytorch_proxy_mps,nf4,gemm_2048,planned,framework_proxy,,,,,,Reserved frontier row for future torch proxy coverage on mps.
mlx_gpu,float32,environment,missing_dependency,unknown,,,,,,ModuleNotFoundError: No module named 'mlx'
