backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_mps,bfloat16,reduce_1m,measured,native_or_proxy,0.5501659761648625,0.5501659761648625,1,1,-428.0,device=mps
pytorch_mps,int8,gemm_256,measured,native_or_proxy,0.7961250084917992,0.7961250084917992,1,1,122.0,device=mps
pytorch_mps,int8,reduce_1m,measured,native_or_proxy,0.5300839839037508,0.5300839839037508,1,1,-489515.0,device=mps
pytorch_mps,uint8,gemm_256,measured,native_or_proxy,0.7912919973023236,0.7912919973023236,1,1,242.0,device=mps
pytorch_mps,uint8,reduce_1m,measured,native_or_proxy,0.5355829780455679,0.5355829780455679,1,1,15488832.0,device=mps
pytorch_proxy,tf32,gemm_256,error,unsupported_or_proxy,,,,,,RuntimeError: value cannot be converted to type int32 without overflow
pytorch_proxy,tf32,reduce_1m,error,unsupported_or_proxy,,,,,,RuntimeError: value cannot be converted to type int32 without overflow
pytorch_proxy,fp8_e4m3,gemm_256,measured,framework_proxy,0.13420800678431988,0.13420800678431988,1,1,7.25,proxy_backend=torch_float32_cpu
pytorch_proxy,fp8_e4m3,reduce_1m,measured,framework_proxy,0.07949999417178333,0.07949999417178333,1,1,-1384.875,proxy_backend=torch_float32_cpu
pytorch_proxy,fp8_e5m2,gemm_256,measured,framework_proxy,0.14629101497121155,0.14629101497121155,1,1,-40.0,proxy_backend=torch_float32_cpu
pytorch_proxy,fp8_e5m2,reduce_1m,measured,framework_proxy,0.08449997403658926,0.08449997403658926,1,1,-376.25,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp8,gemm_256,measured,framework_proxy,0.30174999847076833,0.30174999847076833,1,1,11.993547439575195,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp8,reduce_1m,measured,framework_proxy,0.9625420207157731,0.9625420207157731,1,1,1032.947021484375,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp6,gemm_256,measured,framework_proxy,0.32958301017060876,0.32958301017060876,1,1,11.964276313781738,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp6,reduce_1m,measured,framework_proxy,1.1587500048335642,1.1587500048335642,1,1,422.2152099609375,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp4,gemm_256,measured,framework_proxy,0.32824999652802944,0.32824999652802944,1,1,0.0,proxy_backend=torch_float32_cpu
pytorch_proxy,mxfp4,reduce_1m,measured,framework_proxy,0.9652079897932708,0.9652079897932708,1,1,564.662841796875,proxy_backend=torch_float32_cpu
pytorch_proxy,mxint8,gemm_256,measured,framework_proxy,0.26183301815763116,0.26183301815763116,1,1,-5.373819351196289,proxy_backend=torch_float32_cpu
pytorch_proxy,mxint8,reduce_1m,measured,framework_proxy,0.6507499783765525,0.6507499783765525,1,1,-33.902130126953125,proxy_backend=torch_float32_cpu
pytorch_proxy,nf4,gemm_256,planned,framework_proxy,,,,,,Proxy timing path not implemented for this format yet.
pytorch_proxy,nf4,reduce_1m,planned,framework_proxy,,,,,,Proxy timing path not implemented for this format yet.
pytorch_proxy,fp4,gemm_256,planned,framework_proxy,,,,,,Proxy timing path not implemented for this format yet.
pytorch_proxy,fp4,reduce_1m,planned,framework_proxy,,,,,,Proxy timing path not implemented for this format yet.
